Id,boroughname,confirmedcase,Date,Time
2067,Plateau-Mont-Royal,416,2020-04-25,15:00:08
2068,Pointe-Claire,59,2020-04-25,15:00:08
2069,Rivière-des-Prairies–Pointe-aux-Trembles,708,2020-04-25,15:00:08
2070,Rosemont–La Petite Patrie,552,2020-04-25,15:00:08
2071,Sainte-Anne-de-Bellevue,7,2020-04-25,15:00:08
2072,Saint-Laurent,354,2020-04-25,15:00:08
2073,Saint-Léonard,418,2020-04-25,15:00:08
2074,Senneville,5,2020-04-25,15:00:08
2075,Sud-Ouest,448,2020-04-25,15:00:08
2076,Verdun,518,2020-04-25,15:00:08
2077,Ville-Marie,321,2020-04-25,15:00:08
2078,Villeray–Saint-Michel–Parc-Extension,701,2020-04-25,15:00:08
2079,Westmount,84,2020-04-25,15:00:08
2080,Ahuntsic–Cartierville,946,2020-04-25,18:00:01
2081,Anjou,239,2020-04-25,18:00:01
2082,Baie-D'Urfé,6,2020-04-25,18:00:01
2083,Beaconsfield,24,2020-04-25,18:00:01
2084,Côte-des-Neiges–Notre-Dame-de-Grâce,-1,2020-04-25,18:00:01
2085,Côte-Saint-Luc,330,2020-04-25,18:00:01
2086,Dollard-des-Ormeaux,126,2020-04-25,18:00:01
2087,Dorval,73,2020-04-25,18:00:01
2088,Hampstead,37,2020-04-25,18:00:01
2089,Kirkland,25,2020-04-25,18:00:01
2090,Lachine,146,2020-04-25,18:00:01
2091,LaSalle,469,2020-04-25,18:00:01
2092,L'Île-Bizard–Sainte-Geneviève,49,2020-04-25,18:00:01
2093,Mercier–Hochelaga-Maisonneuve,761,2020-04-25,18:00:01
2094,Montréal-Est,15,2020-04-25,18:00:01
2095,Montréal-Nord,-1,2020-04-25,18:00:01
2096,Montréal-Ouest,9,2020-04-25,18:00:01
2097,Mont-Royal,91,2020-04-25,18:00:01
2098,Outremont,182,2020-04-25,18:00:01
2099,Pierrefonds–Roxboro,147,2020-04-25,18:00:01
2100,Plateau-Mont-Royal,435,2020-04-25,18:00:01
2101,Pointe-Claire,63,2020-04-25,18:00:01
2102,Rivière-des-Prairies–Pointe-aux-Trembles,775,2020-04-25,18:00:01
2103,Rosemont–La Petite Patrie,574,2020-04-25,18:00:01
2104,Sainte-Anne-de-Bellevue,8,2020-04-25,18:00:01
2105,Saint-Laurent,398,2020-04-25,18:00:01
2106,Saint-Léonard,438,2020-04-25,18:00:01
2107,Senneville,5,2020-04-25,18:00:01
2108,Sud-Ouest,469,2020-04-25,18:00:01
2109,Verdun,515,2020-04-25,18:00:01
2110,Ville-Marie,305,2020-04-25,18:00:01
2111,Villeray–Saint-Michel–Parc-Extension,798,2020-04-25,18:00:01
2112,Westmount,90,2020-04-25,18:00:01
2113,Ahuntsic–Cartierville,946,2020-04-25,21:00:01
2114,Anjou,239,2020-04-25,21:00:01
2115,Baie-D'Urfé,6,2020-04-25,21:00:01
2116,Beaconsfield,24,2020-04-25,21:00:01
2117,Côte-des-Neiges–Notre-Dame-de-Grâce,-1,2020-04-25,21:00:01
2118,Côte-Saint-Luc,330,2020-04-25,21:00:01
2119,Dollard-des-Ormeaux,126,2020-04-25,21:00:01
2120,Dorval,73,2020-04-25,21:00:01
2121,Hampstead,37,2020-04-25,21:00:01
2122,Kirkland,25,2020-04-25,21:00:01
2123,Lachine,146,2020-04-25,21:00:01
2124,LaSalle,469,2020-04-25,21:00:01
2125,L'Île-Bizard–Sainte-Geneviève,49,2020-04-25,21:00:01
2126,Mercier–Hochelaga-Maisonneuve,761,2020-04-25,21:00:01
2127,Montréal-Est,15,2020-04-25,21:00:01
2128,Montréal-Nord,-1,2020-04-25,21:00:01
2129,Montréal-Ouest,9,2020-04-25,21:00:01
2130,Mont-Royal,91,2020-04-25,21:00:01
2131,Outremont,182,2020-04-25,21:00:01
2132,Pierrefonds–Roxboro,147,2020-04-25,21:00:01
2133,Plateau-Mont-Royal,435,2020-04-25,21:00:01
2134,Pointe-Claire,63,2020-04-25,21:00:01
2135,Rivière-des-Prairies–Pointe-aux-Trembles,775,2020-04-25,21:00:01
2136,Rosemont–La Petite Patrie,574,2020-04-25,21:00:01
2137,Sainte-Anne-de-Bellevue,8,2020-04-25,21:00:01
2138,Saint-Laurent,398,2020-04-25,21:00:01
2139,Saint-Léonard,438,2020-04-25,21:00:01
2140,Senneville,5,2020-04-25,21:00:01
2141,Sud-Ouest,469,2020-04-25,21:00:01
2142,Verdun,515,2020-04-25,21:00:01
2143,Ville-Marie,305,2020-04-25,21:00:01
2144,Villeray–Saint-Michel–Parc-Extension,798,2020-04-25,21:00:01
2145,Westmount,90,2020-04-25,21:00:01
2146,Ahuntsic–Cartierville,946,2020-04-26,00:00:02
2147,Anjou,239,2020-04-26,00:00:02
2148,Baie-D'Urfé,6,2020-04-26,00:00:02
2149,Beaconsfield,24,2020-04-26,00:00:02
2150,Côte-des-Neiges–Notre-Dame-de-Grâce,-1,2020-04-26,00:00:02
2151,Côte-Saint-Luc,330,2020-04-26,00:00:02
2152,Dollard-des-Ormeaux,126,2020-04-26,00:00:02
2153,Dorval,73,2020-04-26,00:00:02
2154,Hampstead,37,2020-04-26,00:00:02
2155,Kirkland,25,2020-04-26,00:00:02
2156,Lachine,146,2020-04-26,00:00:02
2157,LaSalle,469,2020-04-26,00:00:02
2158,L'Île-Bizard–Sainte-Geneviève,49,2020-04-26,00:00:02
2159,Mercier–Hochelaga-Maisonneuve,761,2020-04-26,00:00:02
2160,Montréal-Est,15,2020-04-26,00:00:02
2161,Montréal-Nord,-1,2020-04-26,00:00:02
2162,Montréal-Ouest,9,2020-04-26,00:00:02
2163,Mont-Royal,91,2020-04-26,00:00:02
2164,Outremont,182,2020-04-26,00:00:02
2165,Pierrefonds–Roxboro,147,2020-04-26,00:00:02
2166,Plateau-Mont-Royal,435,2020-04-26,00:00:02
2167,Pointe-Claire,63,2020-04-26,00:00:02
2168,Rivière-des-Prairies–Pointe-aux-Trembles,775,2020-04-26,00:00:02
2169,Rosemont–La Petite Patrie,574,2020-04-26,00:00:02
2170,Sainte-Anne-de-Bellevue,8,2020-04-26,00:00:02
2171,Saint-Laurent,398,2020-04-26,00:00:02
2172,Saint-Léonard,438,2020-04-26,00:00:02
2173,Senneville,5,2020-04-26,00:00:02
2174,Sud-Ouest,469,2020-04-26,00:00:02
2175,Verdun,515,2020-04-26,00:00:02
2176,Ville-Marie,305,2020-04-26,00:00:02
2177,Villeray–Saint-Michel–Parc-Extension,798,2020-04-26,00:00:02
2178,Westmount,90,2020-04-26,00:00:02
2179,Ahuntsic–Cartierville,946,2020-04-26,03:00:42
2180,Anjou,239,2020-04-26,03:00:42
2181,Baie-D'Urfé,6,2020-04-26,03:00:42
2182,Beaconsfield,24,2020-04-26,03:00:42
2183,Côte-des-Neiges–Notre-Dame-de-Grâce,-1,2020-04-26,03:00:42
2184,Côte-Saint-Luc,330,2020-04-26,03:00:42
2185,Dollard-des-Ormeaux,126,2020-04-26,03:00:42
2186,Dorval,73,2020-04-26,03:00:42
2187,Hampstead,37,2020-04-26,03:00:42
2188,Kirkland,25,2020-04-26,03:00:42
2189,Lachine,146,2020-04-26,03:00:42
2190,LaSalle,469,2020-04-26,03:00:42
2191,L'Île-Bizard–Sainte-Geneviève,49,2020-04-26,03:00:42
2192,Mercier–Hochelaga-Maisonneuve,761,2020-04-26,03:00:42
2193,Montréal-Est,15,2020-04-26,03:00:42
2194,Montréal-Nord,-1,2020-04-26,03:00:42
2195,Montréal-Ouest,9,2020-04-26,03:00:42
2196,Mont-Royal,91,2020-04-26,03:00:42
2197,Outremont,182,2020-04-26,03:00:42
2198,Pierrefonds–Roxboro,147,2020-04-26,03:00:42
2199,Plateau-Mont-Royal,435,2020-04-26,03:00:42
2200,Pointe-Claire,63,2020-04-26,03:00:42
2201,Rivière-des-Prairies–Pointe-aux-Trembles,775,2020-04-26,03:00:42
2202,Rosemont–La Petite Patrie,574,2020-04-26,03:00:42
2203,Sainte-Anne-de-Bellevue,8,2020-04-26,03:00:42
2204,Saint-Laurent,398,2020-04-26,03:00:42
2205,Saint-Léonard,438,2020-04-26,03:00:42
2206,Senneville,5,2020-04-26,03:00:42
2207,Sud-Ouest,469,2020-04-26,03:00:42
2208,Verdun,515,2020-04-26,03:00:42
2209,Ville-Marie,305,2020-04-26,03:00:42
2210,Villeray–Saint-Michel–Parc-Extension,798,2020-04-26,03:00:42
2211,Westmount,90,2020-04-26,03:00:42
2212,Ahuntsic–Cartierville,946,2020-04-26,06:00:24
2213,Anjou,239,2020-04-26,06:00:24
2214,Baie-D'Urfé,6,2020-04-26,06:00:24
2215,Beaconsfield,24,2020-04-26,06:00:24
2216,Côte-des-Neiges–Notre-Dame-de-Grâce,-1,2020-04-26,06:00:24
2217,Côte-Saint-Luc,330,2020-04-26,06:00:24
2218,Dollard-des-Ormeaux,126,2020-04-26,06:00:24
2219,Dorval,73,2020-04-26,06:00:24
2220,Hampstead,37,2020-04-26,06:00:24
2221,Kirkland,25,2020-04-26,06:00:24
2222,Lachine,146,2020-04-26,06:00:24
2223,LaSalle,469,2020-04-26,06:00:24
2224,L'Île-Bizard–Sainte-Geneviève,49,2020-04-26,06:00:24
2225,Mercier–Hochelaga-Maisonneuve,761,2020-04-26,06:00:24
2226,Montréal-Est,15,2020-04-26,06:00:24
2227,Montréal-Nord,-1,2020-04-26,06:00:24
2228,Montréal-Ouest,9,2020-04-26,06:00:24
2229,Mont-Royal,91,2020-04-26,06:00:24
2230,Outremont,182,2020-04-26,06:00:24
2231,Pierrefonds–Roxboro,147,2020-04-26,06:00:24
2232,Plateau-Mont-Royal,435,2020-04-26,06:00:24
2233,Pointe-Claire,63,2020-04-26,06:00:24
2234,Rivière-des-Prairies–Pointe-aux-Trembles,775,2020-04-26,06:00:24
2235,Rosemont–La Petite Patrie,574,2020-04-26,06:00:24
2236,Sainte-Anne-de-Bellevue,8,2020-04-26,06:00:24
2237,Saint-Laurent,398,2020-04-26,06:00:24
2238,Saint-Léonard,438,2020-04-26,06:00:24
2239,Senneville,5,2020-04-26,06:00:24
2240,Sud-Ouest,469,2020-04-26,06:00:24
2241,Verdun,515,2020-04-26,06:00:24
2242,Ville-Marie,305,2020-04-26,06:00:24
2243,Villeray–Saint-Michel–Parc-Extension,798,2020-04-26,06:00:24
2244,Westmount,90,2020-04-26,06:00:24
2245,Ahuntsic–Cartierville,946,2020-04-26,09:00:27
2246,Anjou,239,2020-04-26,09:00:27
2247,Baie-D'Urfé,6,2020-04-26,09:00:27
2248,Beaconsfield,24,2020-04-26,09:00:27
2249,Côte-des-Neiges–Notre-Dame-de-Grâce,-1,2020-04-26,09:00:27
2250,Côte-Saint-Luc,330,2020-04-26,09:00:27
2251,Dollard-des-Ormeaux,126,2020-04-26,09:00:27
2252,Dorval,73,2020-04-26,09:00:27
2253,Hampstead,37,2020-04-26,09:00:27
2254,Kirkland,25,2020-04-26,09:00:27
2255,Lachine,146,2020-04-26,09:00:27
2256,LaSalle,469,2020-04-26,09:00:27
2257,L'Île-Bizard–Sainte-Geneviève,49,2020-04-26,09:00:27
2258,Mercier–Hochelaga-Maisonneuve,761,2020-04-26,09:00:27
2259,Montréal-Est,15,2020-04-26,09:00:27
2260,Montréal-Nord,-1,2020-04-26,09:00:27
2261,Montréal-Ouest,9,2020-04-26,09:00:27
2262,Mont-Royal,91,2020-04-26,09:00:27
2263,Outremont,182,2020-04-26,09:00:27
2264,Pierrefonds–Roxboro,147,2020-04-26,09:00:27
2265,Plateau-Mont-Royal,435,2020-04-26,09:00:27
2266,Pointe-Claire,63,2020-04-26,09:00:27
2267,Rivière-des-Prairies–Pointe-aux-Trembles,775,2020-04-26,09:00:27
2268,Rosemont–La Petite Patrie,574,2020-04-26,09:00:27
2269,Sainte-Anne-de-Bellevue,8,2020-04-26,09:00:27
2270,Saint-Laurent,398,2020-04-26,09:00:27
2271,Saint-Léonard,438,2020-04-26,09:00:27
2272,Senneville,5,2020-04-26,09:00:27
2273,Sud-Ouest,469,2020-04-26,09:00:27
2274,Verdun,515,2020-04-26,09:00:27
2275,Ville-Marie,305,2020-04-26,09:00:27
2276,Villeray–Saint-Michel–Parc-Extension,798,2020-04-26,09:00:27
2277,Westmount,90,2020-04-26,09:00:27
2278,Ahuntsic–Cartierville,973,2020-04-26,21:00:10
2279,Anjou,256,2020-04-26,21:00:10
2280,Baie-D'Urfé,6,2020-04-26,21:00:10
2281,Beaconsfield,24,2020-04-26,21:00:10
2282,Côte-des-Neiges–Notre-Dame-de-Grâce,1071,2020-04-26,21:00:10
2283,Côte-Saint-Luc,330,2020-04-26,21:00:10
2284,Dollard-des-Ormeaux,128,2020-04-26,21:00:10
2285,Dorval,77,2020-04-26,21:00:10
2286,Hampstead,38,2020-04-26,21:00:10
2287,Kirkland,26,2020-04-26,21:00:10
2288,Lachine,149,2020-04-26,21:00:10
2289,LaSalle,478,2020-04-26,21:00:10
2290,L'Île-Bizard–Sainte-Geneviève,53,2020-04-26,21:00:10
2291,Mercier–Hochelaga-Maisonneuve,791,2020-04-26,21:00:10
2292,Montréal-Est,14,2020-04-26,21:00:10
2293,Montréal-Nord,1058,2020-04-26,21:00:10
2294,Montréal-Ouest,9,2020-04-26,21:00:10
2295,Mont-Royal,92,2020-04-26,21:00:10
2296,Outremont,182,2020-04-26,21:00:10
2297,Pierrefonds–Roxboro,154,2020-04-26,21:00:10
2298,Plateau-Mont-Royal,465,2020-04-26,21:00:10
2299,Pointe-Claire,62,2020-04-26,21:00:10
2300,Rivière-des-Prairies–Pointe-aux-Trembles,817,2020-04-26,21:00:10
2301,Rosemont–La Petite Patrie,600,2020-04-26,21:00:10
2302,Sainte-Anne-de-Bellevue,8,2020-04-26,21:00:10
2303,Saint-Laurent,415,2020-04-26,21:00:10
2304,Saint-Léonard,480,2020-04-26,21:00:10
2305,Senneville,5,2020-04-26,21:00:10
2306,Sud-Ouest,491,2020-04-26,21:00:10
2307,Verdun,523,2020-04-26,21:00:10
2308,Ville-Marie,313,2020-04-26,21:00:10
2309,Villeray–Saint-Michel–Parc-Extension,837,2020-04-26,21:00:10
2310,Westmount,91,2020-04-26,21:00:10
2311,Ahuntsic–Cartierville,973,2020-04-27,09:00:12
2312,Anjou,256,2020-04-27,09:00:12
2313,Baie-D'Urfé,6,2020-04-27,09:00:12
2314,Beaconsfield,24,2020-04-27,09:00:12
2315,Côte-des-Neiges–Notre-Dame-de-Grâce,1071,2020-04-27,09:00:12
2316,Côte-Saint-Luc,330,2020-04-27,09:00:12
2317,Dollard-des-Ormeaux,128,2020-04-27,09:00:12
2318,Dorval,77,2020-04-27,09:00:12
2319,Hampstead,38,2020-04-27,09:00:12
2320,Kirkland,26,2020-04-27,09:00:12
2321,Lachine,149,2020-04-27,09:00:12
2322,LaSalle,478,2020-04-27,09:00:12
2323,L'Île-Bizard–Sainte-Geneviève,53,2020-04-27,09:00:12
2324,Mercier–Hochelaga-Maisonneuve,791,2020-04-27,09:00:12
2325,Montréal-Est,14,2020-04-27,09:00:12
2326,Montréal-Nord,1058,2020-04-27,09:00:12
2327,Montréal-Ouest,9,2020-04-27,09:00:12
2328,Mont-Royal,92,2020-04-27,09:00:12
2329,Outremont,182,2020-04-27,09:00:12
2330,Pierrefonds–Roxboro,154,2020-04-27,09:00:12
2331,Plateau-Mont-Royal,465,2020-04-27,09:00:12
2332,Pointe-Claire,62,2020-04-27,09:00:12
2333,Rivière-des-Prairies–Pointe-aux-Trembles,817,2020-04-27,09:00:12
2334,Rosemont–La Petite Patrie,600,2020-04-27,09:00:12
2335,Sainte-Anne-de-Bellevue,8,2020-04-27,09:00:12
2336,Saint-Laurent,415,2020-04-27,09:00:12
2337,Saint-Léonard,480,2020-04-27,09:00:12
2338,Senneville,5,2020-04-27,09:00:12
2339,Sud-Ouest,491,2020-04-27,09:00:12
2340,Verdun,523,2020-04-27,09:00:12
2341,Ville-Marie,313,2020-04-27,09:00:12
2342,Villeray–Saint-Michel–Parc-Extension,837,2020-04-27,09:00:12
2343,Westmount,91,2020-04-27,09:00:12
2344,Ahuntsic–Cartierville,973,2020-04-27,12:00:08
2345,Anjou,256,2020-04-27,12:00:08
2346,Baie-D'Urfé,6,2020-04-27,12:00:08
2347,Beaconsfield,24,2020-04-27,12:00:08
2348,Côte-des-Neiges–Notre-Dame-de-Grâce,1071,2020-04-27,12:00:08
2349,Côte-Saint-Luc,330,2020-04-27,12:00:08
2350,Dollard-des-Ormeaux,128,2020-04-27,12:00:08
2351,Dorval,77,2020-04-27,12:00:08
2352,Hampstead,38,2020-04-27,12:00:08
2353,Kirkland,26,2020-04-27,12:00:08
2354,Lachine,149,2020-04-27,12:00:08
2355,LaSalle,478,2020-04-27,12:00:08
2356,L'Île-Bizard–Sainte-Geneviève,53,2020-04-27,12:00:08
2357,Mercier–Hochelaga-Maisonneuve,791,2020-04-27,12:00:08
2358,Montréal-Est,14,2020-04-27,12:00:08
2359,Montréal-Nord,1058,2020-04-27,12:00:08
2360,Montréal-Ouest,9,2020-04-27,12:00:08
2361,Mont-Royal,92,2020-04-27,12:00:08
2362,Outremont,182,2020-04-27,12:00:08
2363,Pierrefonds–Roxboro,154,2020-04-27,12:00:08
2364,Plateau-Mont-Royal,465,2020-04-27,12:00:08
2365,Pointe-Claire,62,2020-04-27,12:00:08
2366,Rivière-des-Prairies–Pointe-aux-Trembles,817,2020-04-27,12:00:08
2367,Rosemont–La Petite Patrie,600,2020-04-27,12:00:08
2368,Sainte-Anne-de-Bellevue,8,2020-04-27,12:00:08
2369,Saint-Laurent,415,2020-04-27,12:00:08
2370,Saint-Léonard,480,2020-04-27,12:00:08
2371,Senneville,5,2020-04-27,12:00:08
2372,Sud-Ouest,491,2020-04-27,12:00:08
2373,Verdun,523,2020-04-27,12:00:08
2374,Ville-Marie,313,2020-04-27,12:00:08
2375,Villeray–Saint-Michel–Parc-Extension,837,2020-04-27,12:00:08
2376,Westmount,91,2020-04-27,12:00:08
2377,Ahuntsic–Cartierville,1007,2020-04-27,15:14:43
2378,Anjou,279,2020-04-27,15:14:43
2379,Baie-D'Urfé,6,2020-04-27,15:14:43
2380,Beaconsfield,25,2020-04-27,15:14:43
2381,Côte-des-Neiges–Notre-Dame-de-Grâce,1097,2020-04-27,15:14:43
2382,Côte-Saint-Luc,335,2020-04-27,15:14:43
2383,Dollard-des-Ormeaux,130,2020-04-27,15:14:43
2384,Dorval,77,2020-04-27,15:14:43
2385,Hampstead,37,2020-04-27,15:14:43
2386,Kirkland,27,2020-04-27,15:14:43
2387,Lachine,155,2020-04-27,15:14:43
2388,LaSalle,485,2020-04-27,15:14:43
2389,L'Île-Bizard–Sainte-Geneviève,54,2020-04-27,15:14:43
2390,Mercier–Hochelaga-Maisonneuve,830,2020-04-27,15:14:43
2391,Montréal-Est,14,2020-04-27,15:14:43
2392,Montréal-Nord,1110,2020-04-27,15:14:43
2393,Montréal-Ouest,9,2020-04-27,15:14:43
2394,Mont-Royal,96,2020-04-27,15:14:43
2395,Outremont,183,2020-04-27,15:14:43
2396,Pierrefonds–Roxboro,155,2020-04-27,15:14:43
2397,Plateau-Mont-Royal,488,2020-04-27,15:14:43
2398,Pointe-Claire,63,2020-04-27,15:14:43
2399,Rivière-des-Prairies–Pointe-aux-Trembles,869,2020-04-27,15:14:43
2400,Rosemont–La Petite Patrie,629,2020-04-27,15:14:43
2401,Sainte-Anne-de-Bellevue,8,2020-04-27,15:14:43
2402,Saint-Laurent,433,2020-04-27,15:14:43
2403,Saint-Léonard,509,2020-04-27,15:14:43
2404,Senneville,5,2020-04-27,15:14:43
2405,Sud-Ouest,500,2020-04-27,15:14:43
2406,Verdun,535,2020-04-27,15:14:43
2407,Ville-Marie,322,2020-04-27,15:14:43
2408,Villeray–Saint-Michel–Parc-Extension,871,2020-04-27,15:14:43
2409,Westmount,91,2020-04-27,15:14:43
2410,Ahuntsic–Cartierville,1007,2020-04-27,18:00:34
2411,Anjou,279,2020-04-27,18:00:34
2412,Baie-D'Urfé,6,2020-04-27,18:00:34
2413,Beaconsfield,25,2020-04-27,18:00:34
2414,Côte-des-Neiges–Notre-Dame-de-Grâce,1097,2020-04-27,18:00:34
2415,Côte-Saint-Luc,335,2020-04-27,18:00:34
2416,Dollard-des-Ormeaux,130,2020-04-27,18:00:34
2417,Dorval,77,2020-04-27,18:00:34
2418,Hampstead,37,2020-04-27,18:00:34
2419,Kirkland,27,2020-04-27,18:00:34
2420,Lachine,155,2020-04-27,18:00:34
2421,LaSalle,485,2020-04-27,18:00:34
2422,L'Île-Bizard–Sainte-Geneviève,54,2020-04-27,18:00:34
2423,Mercier–Hochelaga-Maisonneuve,830,2020-04-27,18:00:34
2424,Montréal-Est,14,2020-04-27,18:00:34
2425,Montréal-Nord,1110,2020-04-27,18:00:34
2426,Montréal-Ouest,9,2020-04-27,18:00:34
2427,Mont-Royal,96,2020-04-27,18:00:34
2428,Outremont,183,2020-04-27,18:00:34
2429,Pierrefonds–Roxboro,155,2020-04-27,18:00:34
2430,Plateau-Mont-Royal,488,2020-04-27,18:00:34
2431,Pointe-Claire,63,2020-04-27,18:00:34
2432,Rivière-des-Prairies–Pointe-aux-Trembles,869,2020-04-27,18:00:34
2433,Rosemont–La Petite Patrie,629,2020-04-27,18:00:34
2434,Sainte-Anne-de-Bellevue,8,2020-04-27,18:00:34
2435,Saint-Laurent,433,2020-04-27,18:00:34
2436,Saint-Léonard,509,2020-04-27,18:00:34
2437,Senneville,5,2020-04-27,18:00:34
2438,Sud-Ouest,500,2020-04-27,18:00:34
2439,Verdun,535,2020-04-27,18:00:34
2440,Ville-Marie,322,2020-04-27,18:00:34
2441,Villeray–Saint-Michel–Parc-Extension,871,2020-04-27,18:00:34
2442,Westmount,91,2020-04-27,18:00:34
2443,Ahuntsic–Cartierville,1007,2020-04-27,21:00:10
2444,Anjou,279,2020-04-27,21:00:10
2445,Baie-D'Urfé,6,2020-04-27,21:00:10
2446,Beaconsfield,25,2020-04-27,21:00:10
2447,Côte-des-Neiges–Notre-Dame-de-Grâce,1097,2020-04-27,21:00:10
2448,Côte-Saint-Luc,335,2020-04-27,21:00:10
2449,Dollard-des-Ormeaux,130,2020-04-27,21:00:10
2450,Dorval,77,2020-04-27,21:00:10
2451,Hampstead,37,2020-04-27,21:00:10
2452,Kirkland,27,2020-04-27,21:00:10
2453,Lachine,155,2020-04-27,21:00:10
2454,LaSalle,485,2020-04-27,21:00:10
2455,L'Île-Bizard–Sainte-Geneviève,54,2020-04-27,21:00:10
2456,Mercier–Hochelaga-Maisonneuve,830,2020-04-27,21:00:10
2457,Montréal-Est,14,2020-04-27,21:00:10
2458,Montréal-Nord,1110,2020-04-27,21:00:10
2459,Montréal-Ouest,9,2020-04-27,21:00:10
2460,Mont-Royal,96,2020-04-27,21:00:10
2461,Outremont,183,2020-04-27,21:00:10
2462,Pierrefonds–Roxboro,155,2020-04-27,21:00:10
2463,Plateau-Mont-Royal,488,2020-04-27,21:00:10
2464,Pointe-Claire,63,2020-04-27,21:00:10
2465,Rivière-des-Prairies–Pointe-aux-Trembles,869,2020-04-27,21:00:10
2466,Rosemont–La Petite Patrie,629,2020-04-27,21:00:10
2467,Sainte-Anne-de-Bellevue,8,2020-04-27,21:00:10
2468,Saint-Laurent,433,2020-04-27,21:00:10
2469,Saint-Léonard,509,2020-04-27,21:00:10
2470,Senneville,5,2020-04-27,21:00:10
2471,Sud-Ouest,500,2020-04-27,21:00:10
2472,Verdun,535,2020-04-27,21:00:10
2473,Ville-Marie,322,2020-04-27,21:00:10
2474,Villeray–Saint-Michel–Parc-Extension,871,2020-04-27,21:00:10
2475,Westmount,91,2020-04-27,21:00:10
2476,Ahuntsic–Cartierville,1007,2020-04-28,00:00:42
2477,Anjou,279,2020-04-28,00:00:42
2478,Baie-D'Urfé,6,2020-04-28,00:00:42
2479,Beaconsfield,25,2020-04-28,00:00:42
2480,Côte-des-Neiges–Notre-Dame-de-Grâce,1097,2020-04-28,00:00:42
2481,Côte-Saint-Luc,335,2020-04-28,00:00:42
2482,Dollard-des-Ormeaux,130,2020-04-28,00:00:42
2483,Dorval,77,2020-04-28,00:00:42
2484,Hampstead,37,2020-04-28,00:00:42
2485,Kirkland,27,2020-04-28,00:00:42
2486,Lachine,155,2020-04-28,00:00:42
2487,LaSalle,485,2020-04-28,00:00:42
2488,L'Île-Bizard–Sainte-Geneviève,54,2020-04-28,00:00:42
2489,Mercier–Hochelaga-Maisonneuve,830,2020-04-28,00:00:42
2490,Montréal-Est,14,2020-04-28,00:00:42
2491,Montréal-Nord,1110,2020-04-28,00:00:42
2492,Montréal-Ouest,9,2020-04-28,00:00:42
2493,Mont-Royal,96,2020-04-28,00:00:42
2494,Outremont,183,2020-04-28,00:00:42
2495,Pierrefonds–Roxboro,155,2020-04-28,00:00:42
2496,Plateau-Mont-Royal,488,2020-04-28,00:00:42
2497,Pointe-Claire,63,2020-04-28,00:00:42
2498,Rivière-des-Prairies–Pointe-aux-Trembles,869,2020-04-28,00:00:42
2499,Rosemont–La Petite Patrie,629,2020-04-28,00:00:42
2500,Sainte-Anne-de-Bellevue,8,2020-04-28,00:00:42
2501,Saint-Laurent,433,2020-04-28,00:00:42
2502,Saint-Léonard,509,2020-04-28,00:00:42
2503,Senneville,5,2020-04-28,00:00:42
2504,Sud-Ouest,500,2020-04-28,00:00:42
2505,Verdun,535,2020-04-28,00:00:42
2506,Ville-Marie,322,2020-04-28,00:00:42
2507,Villeray–Saint-Michel–Parc-Extension,871,2020-04-28,00:00:42
2508,Westmount,91,2020-04-28,00:00:42
2509,Ahuntsic–Cartierville,1007,2020-04-28,12:00:07
2510,Anjou,279,2020-04-28,12:00:07
2511,Baie-D'Urfé,6,2020-04-28,12:00:07
2512,Beaconsfield,25,2020-04-28,12:00:07
2513,Côte-des-Neiges–Notre-Dame-de-Grâce,1097,2020-04-28,12:00:07
2514,Côte-Saint-Luc,335,2020-04-28,12:00:07
2515,Dollard-des-Ormeaux,130,2020-04-28,12:00:07
2516,Dorval,77,2020-04-28,12:00:07
2517,Hampstead,37,2020-04-28,12:00:07
2518,Kirkland,27,2020-04-28,12:00:07
2519,Lachine,155,2020-04-28,12:00:07
2520,LaSalle,485,2020-04-28,12:00:07
2521,L'Île-Bizard–Sainte-Geneviève,54,2020-04-28,12:00:07
2522,Mercier–Hochelaga-Maisonneuve,830,2020-04-28,12:00:07
2523,Montréal-Est,14,2020-04-28,12:00:07
2524,Montréal-Nord,1110,2020-04-28,12:00:07
2525,Montréal-Ouest,9,2020-04-28,12:00:07
2526,Mont-Royal,96,2020-04-28,12:00:07
2527,Outremont,183,2020-04-28,12:00:07
2528,Pierrefonds–Roxboro,155,2020-04-28,12:00:07
2529,Plateau-Mont-Royal,488,2020-04-28,12:00:07
2530,Pointe-Claire,63,2020-04-28,12:00:07
2531,Rivière-des-Prairies–Pointe-aux-Trembles,869,2020-04-28,12:00:07
2532,Rosemont–La Petite Patrie,629,2020-04-28,12:00:07
2533,Sainte-Anne-de-Bellevue,8,2020-04-28,12:00:07
2534,Saint-Laurent,433,2020-04-28,12:00:07
2535,Saint-Léonard,509,2020-04-28,12:00:07
2536,Senneville,5,2020-04-28,12:00:07
2537,Sud-Ouest,500,2020-04-28,12:00:07
2538,Verdun,535,2020-04-28,12:00:07
2539,Ville-Marie,322,2020-04-28,12:00:07
2540,Villeray–Saint-Michel–Parc-Extension,871,2020-04-28,12:00:07
2541,Westmount,91,2020-04-28,12:00:07
2542,Ahuntsic–Cartierville,1064,2020-04-28,15:00:01
2543,Anjou,288,2020-04-28,15:00:01
2544,Baie-D'Urfé,6,2020-04-28,15:00:01
2545,Beaconsfield,25,2020-04-28,15:00:01
2546,Côte-des-Neiges–Notre-Dame-de-Grâce,1137,2020-04-28,15:00:01
